country,city,agency,feed_url,mdb_id,license,status
AU,Mundulla,Transport Victoria,https://api.opendata.transport.vic.gov.au/opendata/public-transport/gtfs/realtime/v1/vline/vehicle-positions,rt-ve-f-r1-ptv~rt,,active
AU,Mundulla,Transport Victoria,https://opendata.transport.vic.gov.au/dataset/3f4e292e-7f8a-4ffe-831f-1953be0fe448/resource/fb152201-859f-4882-9206-b768060b50ad/download/gtfs.zip#1/google_transit.zip,f-r1-ptv,CC-BY-4.0,active
AU,Mundulla,Transport Victoria,https://opendata.transport.vic.gov.au/dataset/3f4e292e-7f8a-4ffe-831f-1953be0fe448/resource/fb152201-859f-4882-9206-b768060b50ad/download/gtfs.zip#10/google_transit.zip,f-r1-ptv~10,CC-BY-4.0,active
AU,Mundulla,Transport Victoria,https://opendata.transport.vic.gov.au/dataset/3f4e292e-7f8a-4ffe-831f-1953be0fe448/resource/fb152201-859f-4882-9206-b768060b50ad/download/gtfs.zip#5/google_transit.zip,f-r1-ptv~5,CC-BY-4.0,active
AU,Mundulla,Transport Victoria,https://opendata.transport.vic.gov.au/dataset/3f4e292e-7f8a-4ffe-831f-1953be0fe448/resource/fb152201-859f-4882-9206-b768060b50ad/download/gtfs.zip#6/google_transit.zip,f-r1-ptv~3,CC-BY-4.0,active
AU,New Norfolk,Metrotasmania,https://www.transport.tas.gov.au/__data/assets/file/0011/557615/GTFS_240425_Tasmania_post.zip,f-r22-metrotasmania,https://www.transport.tas.gov.au/public_transport/gtfs-data,active
AU,New South Wales,Transport for New South Wales,https://opendata.transport.nsw.gov.au/data/dataset/d1f68d4f-b778-44df-9823-cf2fa922e47f/resource/67974f14-01bf-47b7-bfa5-c7f2f8a950ca/download/full_greater_sydney_gtfs_static_0.zip,mdb-2449,https://opendata.transport.nsw.gov.au/dataset/timetables-complete-gtfs,active
AU,Perth (WA),"Transperth (Public Transport Authority WA — bus, rail, ferry)",https://www.transperth.wa.gov.au/TimetablePDFs/GoogleTransit/Production/google_transit.zip,au-disc-54,,active
AU,Queanbeyan,Wwwactionactgovau,https://transport.api.act.gov.au/gtfs/data/gtfs/v2/google_transit.zip,f-r3dp-wwwactionactgovau,CC-BY-4.0,active
AU,Queanbeyan,wwwactionactgovau rt,https://transport.api.act.gov.au/gtfs/data/gtfs/v2/service-alerts.pb,rt-al-f-r3dp-wwwactionactgovau~rt,,active
AU,Queanbeyan,wwwactionactgovau rt,https://transport.api.act.gov.au/gtfs/data/gtfs/v2/trip-updates.pb,rt-tr-f-r3dp-wwwactionactgovau~rt,,active
AU,Queanbeyan,wwwactionactgovau rt,https://transport.api.act.gov.au/gtfs/data/gtfs/v2/vehicle-positions-mywayplus.pb,rt-ve-f-r3dp-wwwactionactgovau~rt,,active
AU,Redland City,TransLink North Stradbroke Island,https://gtfsrt.api.translink.com.au/GTFS/NSI_GTFS.zip,mdb-652,,active
AU,Rockhampton,Translink,https://gtfsrt.api.translink.com.au/GTFS/RKY_GTFS.zip,f-qconnect~rockhampton~yeppoon,CC-BY-4.0,active
AU,Somerset Regional,Christensens Bus and Coach,https://gtfsrt.api.translink.com.au/GTFS/KIL_GTFS.zip,mdb-669,,active
AU,Southern Downs Regional,Haidleys Panoramic Coaches,https://gtfsrt.api.translink.com.au/GTFS/WAR_GTFS.zip,mdb-654,https://www.data.qld.gov.au/dataset/general-transit-feed-specification-gtfs-qconnect/resource/4b6cc276-0d70-4c9c-adac-0b8cb384268a,active
AU,Stanhope Gardens,Nsw~Flex,https://opendata.transport.nsw.gov.au/data/dataset/a5ecd906-ce73-484c-8cea-fa6fecfe368e/resource/e25092cc-67a1-469c-b57a-20793c259486/download/ondemand_gtfsflex.zip,f-nsw~flex,CC-BY-4.0,active
AU,Sunshine Coast Regional,Glass House Country Coaches,https://gtfsrt.api.translink.com.au/GTFS/MAL_GTFS.zip,mdb-670,,active
AU,Sydney (NSW),"Transport for NSW — Timetables Complete GTFS (all Greater Sydney operators: Sydney Trains, buses, ferries, light rail, Metro)",https://api.transport.nsw.gov.au/v1/gtfs/schedule/{mode},au-disc-53,,active
AU,Thagoona,translink rt,https://gtfsrt.api.translink.com.au/api/realtime/SEQ/Alerts,rt-al-f-r7h-translink~rt,,active
AU,Thagoona,translink rt,https://gtfsrt.api.translink.com.au/api/realtime/SEQ/TripUpdates,rt-tr-f-r7h-translink~rt,,active
AU,Thagoona,translink rt,https://gtfsrt.api.translink.com.au/api/realtime/SEQ/VehiclePositions,rt-ve-f-r7h-translink~rt,,active
AU,Toowoomba Regional,Bus Queensland Toowoomba (Bus Qld Toowoomba),https://gtfsrt.api.translink.com.au/GTFS/TWB_GTFS.zip,mdb-653,https://www.data.qld.gov.au/dataset/general-transit-feed-specification-gtfs-qconnect/resource/48501fd9-148b-4b96-a9fa-b412d768048c,active
AU,Townsville City,Sunbus Townsville,https://gtfsrt.api.translink.com.au/GTFS/TSV_GTFS.zip,mdb-677,,active
AU,Townsville City,Translink Magnetic Island,https://gtfsrt.api.translink.com.au/GTFS/MAG_GTFS.zip,mdb-650,https://www.data.qld.gov.au/dataset/general-transit-feed-specification-gtfs-qconnect/resource/81030a70-b1e1-4cb1-b7ae-67051d1368e5,active
AU,Townsville City,Translink Magnetic Island Ferry,https://gtfsrt.api.translink.com.au/GTFS/MIF_GTFS.zip,mdb-679,https://www.data.qld.gov.au/dataset/general-transit-feed-specification-gtfs-qconnect/resource/a7a3282c-ce87-4b4e-8b7b-70a4cc081ed6?truncate=30&inner_span=True,active
AU,Whitsunday Regional,TransLink Bowen,https://gtfsrt.api.translink.com.au/GTFS/BOW_GTFS.zip,mdb-675,,active
AU,Whitsunday Regional,Whitsunday Transit,https://gtfsrt.api.translink.com.au/GTFS/WHT_GTFS.zip,mdb-676,,active
AU,Woree,translink cairns rt,https://gtfsrt.api.translink.com.au/api/realtime/CNS/Alerts,rt-al-f-rhzx-translink~cairns~rt,,active
AU,Woree,translink cairns rt,https://gtfsrt.api.translink.com.au/api/realtime/CNS/TripUpdates,rt-tr-f-rhzx-translink~cairns~rt,,active
AU,Woree,translink cairns rt,https://gtfsrt.api.translink.com.au/api/realtime/CNS/VehiclePositions,rt-ve-f-rhzx-translink~cairns~rt,,active
AU,national,Alice~Springs~Nt~Au,https://dipl.nt.gov.au/data-feeds/bus-gtfs/google-transit-alice-springs.zip,f-alice~springs~nt~au,CC-BY-4.0,active
AU,national,Darwin~Nt~Au,https://dipl.nt.gov.au/data-feeds/bus-gtfs/google-transit-darwin.zip,f-darwin~nt~au,CC-BY-4.0,active
AU,national,nsw buses rt,https://api.transport.nsw.gov.au/v1/gtfs/realtime/buses,rt-tr-f-nsw~buses~rt,,active
AU,national,nsw buses rt,https://api.transport.nsw.gov.au/v1/gtfs/vehiclepos/buses,rt-ve-f-nsw~buses~rt,,active
AU,national,nsw buses rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/buses,rt-al-f-nsw~buses~rt,,active
AU,national,nsw ferries rt,https://api.transport.nsw.gov.au/v1/gtfs/realtime/ferries/sydneyferries,rt-tr-f-nsw~ferries~rt,,active
AU,national,nsw ferries rt,https://api.transport.nsw.gov.au/v1/gtfs/vehiclepos/ferries/sydneyferries,rt-ve-f-nsw~ferries~rt,,active
AU,national,nsw ferries rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/ferries,rt-al-f-nsw~ferries~rt,,active
AU,national,nsw lightrail rt,https://api.transport.nsw.gov.au/v1/gtfs/realtime/lightrail/innerwest,rt-tr-f-nsw~lightrail~rt,,active
AU,national,nsw lightrail rt,https://api.transport.nsw.gov.au/v1/gtfs/vehiclepos/lightrail/innerwest,rt-ve-f-nsw~lightrail~rt,,active
AU,national,nsw lightrail rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/lightrail,rt-al-f-nsw~lightrail~rt,,active
AU,national,nsw metro rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/metro,rt-al-f-nsw~metro~rt,,active
AU,national,nsw metro rt,https://api.transport.nsw.gov.au/v2/gtfs/realtime/metro,rt-tr-f-nsw~metro~rt,,active
AU,national,nsw metro rt,https://api.transport.nsw.gov.au/v2/gtfs/vehiclepos/metro,rt-ve-f-nsw~metro~rt,,active
AU,national,nsw nswtrains rt,https://api.transport.nsw.gov.au/v1/gtfs/realtime/nswtrains,rt-tr-f-nsw~nswtrains~rt,,active
AU,national,nsw nswtrains rt,https://api.transport.nsw.gov.au/v1/gtfs/vehiclepos/nswtrains,rt-ve-f-nsw~nswtrains~rt,,active
AU,national,nsw nswtrains rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/nswtrains,rt-al-f-nsw~nswtrains~rt,,active
AU,national,nsw trains rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/sydneytrains,rt-al-f-nsw~trains~rt,,active
AU,national,nsw trains rt,https://api.transport.nsw.gov.au/v2/gtfs/realtime/sydneytrains,rt-tr-f-nsw~trains~rt,,active
AU,national,nsw trains rt,https://api.transport.nsw.gov.au/v2/gtfs/vehiclepos/sydneytrains,rt-ve-f-nsw~trains~rt,,active
AU,national,qconnect maryborough hervey bay rt,https://gtfsrt.api.translink.com.au/api/realtime/MHB/Alerts,rt-al-f-qconnect~maryborough~hervey~bay~rt,,active
AU,national,qconnect maryborough hervey bay rt,https://gtfsrt.api.translink.com.au/api/realtime/MHB/TripUpdates,rt-tr-f-qconnect~maryborough~hervey~bay~rt,,active
AU,national,qconnect maryborough hervey bay rt,https://gtfsrt.api.translink.com.au/api/realtime/MHB/VehiclePositions,rt-ve-f-qconnect~maryborough~hervey~bay~rt,,active
AU,national,qconnect north stradbroke island rt,https://gtfsrt.api.translink.com.au/api/realtime/NSI/Alerts,rt-al-f-qconnect~north~stradbroke~island~rt,,active
AU,national,qconnect north stradbroke island rt,https://gtfsrt.api.translink.com.au/api/realtime/NSI/TripUpdates,rt-tr-f-qconnect~north~stradbroke~island~rt,,active
AU,national,qconnect north stradbroke island rt,https://gtfsrt.api.translink.com.au/api/realtime/NSI/VehiclePositions,rt-ve-f-qconnect~north~stradbroke~island~rt,,active
BA,City of Mostar,Turistička agencija Li-Bus d.o.o. (Livnobus),https://livnobus.com/gtfs/google-transit,mdb-3427,,active
BA,Mostar,Mostar Bus (MOBUS),https://gitlab.com/api/v4/projects/vekejsn%2Fgtfs-generators/packages/generic/mostar-gtfs/latest/mobus_gtfs.zip,ba-eutail-mostar-bus-mobus,,active
BA,Sarajevo,Centrotrans,https://gitlab.com/api/v4/projects/vekejsn%2Fgtfs-generators/packages/generic/centrotrans-gtfs/latest/centrotrans_gtfs.zip,ba-eutail-centrotrans,,active
BA,Sarajevo,Ministarstvo saobraćaja Kantona Sarajevo (MSKS — GRAS trams/trolleybus/bus),https://gitlab.com/api/v4/projects/vekejsn%2Fgtfs-generators/packages/generic/sarajevo-gtfs/latest/sarajevo_gtfs.zip,ba-eutail-ministarstvo-saobracaja-kanton,,active
BA,Sarajevo,Ministry of Transport of Sarajevo Canton (GRAS + Centrotrans),https://javniprevozks.ba/api/public/lines/stations/locations/list,rtweb-ba-ministry-of-transport-of-s,,active
BA,Sarajevo,Željeznice FBiH / Željeznice RS (ŽFBiH railway),https://owncloud.cesnet.cz/index.php/s/yWJhi9wjUIc3IC2/download,ba-eutail-zeljeznice-fbih-zeljeznice-rs-,,active
BD,Dhaka,Bangladesh Railway,https://raw.githubusercontent.com/jqueguiner/gtfs/main/synthesized/BD/dhaka/bangladesh-railway/gtfs/,bd-llm-bangladesh-railway,,active
BD,Dhaka,Dhaka Mass Transit Company Limited (DMTCL) — Metro Rail MRT Line 6,https://raw.githubusercontent.com/jqueguiner/gtfs/main/synthesized/BD/dhaka/dhaka-mass-transit-company-limited-dmtcl-metro-r/gtfs/,bd-llm-dhaka-mass-transit-company-limited-dmtcl,,active
BD,Dhaka,Dhaka Nagar Paribahan (DTCA / Bus Route Rationalisation — Green cluster routes 21-28),https://raw.githubusercontent.com/jqueguiner/gtfs/main/synthesized/BD/dhaka/dhaka-nagar-paribahan-dtca-bus-route-rationalisa/gtfs/,bd-llm-dhaka-nagar-paribahan-dtca-bus-route-rat,,active
BE,Antwerp,De Lijn,http://gtfs.irail.be/de-lijn/de_lijn-gtfs.zip,mdb-684,,active
BE,Antwerp,DeWaterbus,http://addtransit.com/gtfsfile/85165/DeWaterbus.zip,be-dewaterbus,,active
BE,Belgium (national rail),NMBS/SNCB,https://api-management-discovery-production.azure-api.net/api/gtfs/feed/nmbssncb/rt/trip-update,rtweb-be-nmbs-sncb,,active
BE,Brussels,STIB-MIVB,https://api-management-discovery-production.azure-api.net/api/datasets/stibmivb/rt/VehiclePositions,rtweb-be-stib-mivb,,active
BE,Brussels,STIB-MIVB,https://api-management-discovery-production.azure-api.net/api/datasets/stibmivb/rt/WaitingTimes,rtweb-be-stib-mivb-2,,active
BE,Brussels,STIB-MIVB,https://opendata-api.stib-mivb.be/Files/1.0/Gtfs,be-stib-mivb,,active
BE,Diegem,Stib,https://api-management-opendata-production.azure-api.net/api/gtfs/feed/stibmivb/static,f-u151-stib,CC-BY-4.0,active
BE,Diegem,stib rt,https://api-management-opendata-production.azure-api.net/api/datasets/stibmivb/rt/VehiclePositions,rt-ve-f-u151-stib~rt,,active
BE,Flanders,De Lijn (Vlaamse Vervoermaatschappij),https://api.delijn.be/gtfs/static/v3/gtfs_transit.zip,be-de-lijn,ODbL-1.0,active
BE,"Flanders (Antwerp, Ghent, Bruges, Leuven)",De Lijn,https://api.delijn.be/gtfs/v3/realtime?position=true&vehicleid=true,rtweb-be-de-lijn,,active
BE,Flanders (Antwerp/Ghent/...),De Lijn,https://api-management-discovery-production.azure-api.net/api/gtfs/feed/delijn/rt/trip-update,rtweb-be-de-lijn-2,,active
BE,Flanders (Antwerp/Ghent/...),De Lijn,https://api.delijn.be/gtfs/v3/realtime?position=true&json=true,rtweb-be-de-lijn-3,,active
BE,Gedinne,Tec,https://api-management-opendata-production.azure-api.net/api/gtfs/feed/tec/static,f-u0g-tec,CC-BY-4.0,active
BE,Gedinne,tec rt,https://api-management-opendata-production.azure-api.net/api/gtfs/feed/tec/rt/alert,rt-al-f-u0g-tec~rt,,active
BE,Gedinne,tec rt,https://api-management-opendata-production.azure-api.net/api/gtfs/feed/tec/rt/trip-update,rt-tr-f-u0g-tec~rt,,active
BE,"Nationwide (Brussels, Antwerp, Ghent, etc.)","iRail (community, backed by NMBS/SNCB data)",https://api.irail.be/liveboard/?station={name}&format=json,rtweb-be-irail-community-backed-by-nm,,active
BE,Ramillies,Société Régionale Wallonne du Transport,http://opendata.tec-wl.be/Current%20GTFS/TEC-GTFS.zip,mdb-1212,,active
BE,Ramillies,TEC,https://data.gtfs.be/tec/gtfs/be-tec-gtfs.zip,mdb-1868,https://gtfs.be/,active
BE,Wallonia,TEC (Operateur de Transport de Wallonie),https://opendata.tec-wl.be/Current%20GTFS/TEC-GTFS.zip,be-tec-otw,CC0-1.0,active
BE,Wallonia (Namur/Charleroi/Liege/...),TEC (OTW/LETEC),https://api-management-discovery-production.azure-api.net/api/gtfs/feed/tec/rt/vehicle-position,rtweb-be-tec-otw-letec,,active
BG,Karnobat,Aytos-Avtrotransport Ltd.,https://transport.aytos.bg/gtfs/AytosGTFS.zip,mdb-3155,,active
BG,Pleven,Trolleybus Transport Pleven,https://external.gtfs.ro/pleven/PLEVEN.zip,mdb-2119,,active
BG,Plovdiv,Trakia Tech (Plovdiv Municipality Google Transit partner),https://trakia.tech/gtfs/plovdiv.zip,bg-disc-32,,active
BG,Vazrajdane,Urban Mobility Center - Sofia Traffic,https://gtfs.sofiatraffic.bg/api/v1/static,mdb-2848,https://www.sofiatraffic.bg/bg/info-center/gtfs-danni,active
BG,national,Bdz~Bg,https://jbb.ghsq.de/gtfs/bg-bdz.gtfs.zip,f-bdz~bg,ODbL-1.0,active
BG,national,sofiatraffic bg rt,https://gtfs.sofiatraffic.bg/api/v1/alerts,rt-al-f-sofiatraffic~bg~rt,,active
BG,national,sofiatraffic bg rt,https://gtfs.sofiatraffic.bg/api/v1/trip-updates,rt-tr-f-sofiatraffic~bg~rt,,active
BG,national,sofiatraffic bg rt,https://gtfs.sofiatraffic.bg/api/v1/vehicle-positions,rt-ve-f-sofiatraffic~bg~rt,,active
BM,national,Bermuda Department of Public Transportation,https://data.trilliumtransit.com/gtfs/bermuda-bm/bermuda-bm.zip,tld-6684,,active
BO,Cochabamba,Trufi Association (community OSM-derived GTFS for the informal trufi/micro network),https://raw.githubusercontent.com/trufi-association/trufi-app/main/assets/routing/cochabamba.gtfs.zip,bo-w3-6,,active
BO,La Paz,"La Paz BUS - PumaKatari & ChikiTiti (SETRAM, Gobierno Autónomo Municipal de La Paz)",https://raw.githubusercontent.com/jqueguiner/gtfs/main/synthesized/BO/la-paz/la-paz-bus-pumakatari-chikititi-setram-gobierno-/gtfs/,bo-llm-la-paz-bus-pumakatari-chikititi-setram-g,,active
BO,La Paz,"Sindicato Cotranstur (minibus, El Alto - La Paz)",https://raw.githubusercontent.com/jqueguiner/gtfs/main/synthesized/BO/la-paz/sindicato-cotranstur-minibus-el-alto-la-paz/gtfs/,bo-llm-sindicato-cotranstur-minibus-el-alto-la-,,active
BO,Pedro Domingo Murillo,Mi Teleférico,https://datosbolivia.github.io/gtfs/mi-teleferico.zip,mdb-3491,https://spdx.org/licenses/CC-BY-4.0.html,active
BR,Almirante Tamandare,Piedade~Campo~Largo,http://www.transpiedade.com.br/GTFS/GTFS.zip,f-6gkz-piedade~campo~largo,,active
BR,Anápolis,URBAN - Mobilidade Urbana de Anápolis,https://raw.githubusercontent.com/jqueguiner/gtfs/main/synthesized/BR/anapolis/urban-mobilidade-urbana-de-anapolis/gtfs/,br-llm-urban-mobilidade-urbana-de-anapolis,,active
BR,Aracaju,"RS Transportes (replaced Viação Progresso, April 2025)",https://raw.githubusercontent.com/jqueguiner/gtfs/main/synthesized/BR/aracaju/rs-transportes-replaced-viacao-progresso-april-2/gtfs/,br-llm-rs-transportes-replaced-viacao-progresso,,active
BR,Aracaju,"SMTT Aracaju (SIT + SIM integrated bus network — RS Transportes, Viação Tropical, Auto Viação Paraíso/Modelo, et al.)",https://raw.githubusercontent.com/jqueguiner/gtfs/main/synthesized/BR/aracaju/smtt-aracaju-sit-sim-integrated-bus-network-rs-t/gtfs/,br-llm-smtt-aracaju-sit-sim-integrated-bus-netw,,active
BR,Araçatuba,TUA - Transportes Urbanos Araçatuba,https://raw.githubusercontent.com/jqueguiner/gtfs/main/synthesized/BR/aracatuba/tua-transportes-urbanos-aracatuba/gtfs/,br-llm-tua-transportes-urbanos-aracatuba,,active
BR,Bauru,Transporte Coletivo Grande Bauru,https://raw.githubusercontent.com/jqueguiner/gtfs/main/synthesized/BR/bauru/transporte-coletivo-grande-bauru/gtfs/,br-llm-transporte-coletivo-grande-bauru,,active
BR,Bauru,Transportes Coletivos Cidade sem Limites Ltda,https://raw.githubusercontent.com/jqueguiner/gtfs/main/synthesized/BR/bauru/transportes-coletivos-cidade-sem-limites-ltda/gtfs/,br-llm-transportes-coletivos-cidade-sem-limites,,active
BR,Belem,CPH - Companhia de Portos e Hidrovias do Para,https://raw.githubusercontent.com/jqueguiner/gtfs/main/synthesized/BR/belem/cph-companhia-de-portos-e-hidrovias-do-para/gtfs/,br-llm-cph-companhia-de-portos-e-hidrovias-do-p,,active
BR,Belo Horizonte,PBH / BHTrans (SITBUS) — municipal bus fleet,https://temporeal.pbh.gov.br/?param=D,rtweb-br-pbh-bhtrans-sitbus-municip,,active
BR,Belo Horizonte,PBH / BHTrans (SITBUS) — municipal bus fleet (CSV variant),https://temporeal.pbh.gov.br/?param=C,rtweb-br-pbh-bhtrans-sitbus-municip-2,,active
BR,Belo Horizonte,Superintendência de Mobilidade,https://s3.amazonaws.com/mobilibus-uploads/gtfs/GTFSBHTRANS.zip,br-gtfs-44705af6,CC-BY-4.0,active
BR,Belo Horizonte,Superintendência de Mobilidade,https://s3.amazonaws.com/mobilibus-uploads/gtfs/GTFSBHTRANSCON.zip,br-gtfs-estatico-do-sistema-convencional-f0fa78dc,CC-BY-4.0,active
BR,Belo Horizonte,Superintendência de Mobilidade,https://s3.amazonaws.com/mobilibus-uploads/gtfs/GTFSBHTRANSSUP.zip,br-feed-gtfs-estatico-do-sistema-suplementar-b2a9341e,CC-BY-4.0,active
BR,Belém,BRT Amazônia (BRT Metropolitano de Belém),https://raw.githubusercontent.com/jqueguiner/gtfs/main/synthesized/BR/belem/brt-amazonia-brt-metropolitano-de-belem/gtfs/,br-llm-brt-amazonia-brt-metropolitano-de-belem,,active
BR,Belém,Viação Forte,https://raw.githubusercontent.com/jqueguiner/gtfs/main/synthesized/BR/belem/viacao-forte/gtfs/,br-llm-viacao-forte,,active
BR,Belém,Viação Guajará,https://raw.githubusercontent.com/jqueguiner/gtfs/main/synthesized/BR/belem/viacao-guajara/gtfs/,br-llm-viacao-guajara,,active
BR,Blumenau,"BluMob (Blumenau urban network — SETERB, operated by Viação Piracicabana)",https://raw.githubusercontent.com/jqueguiner/gtfs/main/synthesized/BR/blumenau/blumob-blumenau-urban-network-seterb-operated-by/gtfs/,br-llm-blumob-blumenau-urban-network-seterb-ope,,active
BR,Blumenau,Viação Verde Vale,https://raw.githubusercontent.com/jqueguiner/gtfs/main/synthesized/BR/blumenau/viacao-verde-vale/gtfs/,br-llm-viacao-verde-vale,,active
